[2026-06-04 23:08:21] Order #1 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #25 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #25 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #26 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #26 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #26 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #26 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #26 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #26 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #26 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #27 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #27 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #27 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #27 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #27 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #27 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #27 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #28 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #28 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #28 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #28 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #28 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #28 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #28 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3500.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: READY_FOR_APPROVAL | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #29 | State: ACCEPTED | Customer: Tousif Dewan | Description: Replace battery pack and repair loose charger port | Total: 3950.00 SEK
[2026-06-04 23:08:21] Order #30 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #30 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #30 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #30 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #30 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #30 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #30 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #30 | State: CREATED | Customer: Andreas Wissel | Description: Service #1 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #31 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #31 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #31 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #31 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #31 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #31 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #31 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #31 | State: CREATED | Customer: Andreas Wissel | Description: Service #2 | Total: 1000.00 SEK
[2026-06-04 23:08:21] Order #32 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #32 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #32 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #32 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #32 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #32 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #32 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #32 | State: CREATED | Customer: Andreas Wissel | Description: Service #3 | Total: 900.00 SEK
[2026-06-04 23:08:21] Order #33 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #33 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #33 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #33 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #33 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
[2026-06-04 23:08:21] Order #33 | State: CREATED | Customer: Tousif Dewan | Description: Battery will not charge | Total: 0.00 SEK
